instant,date,season,year,month,hour,holiday,weekday,workingday,weather_condition,temp,atemp,humidity,windspeed,casual,registered,total_rentals,time_group
13872,2012-08-06,Fall,2012,8,4,0,1,1,Mist,0.72,0.697,0.74,0.1343,3,8,11,Midnight
13873,2012-08-06,Fall,2012,8,5,0,1,1,Clear,0.7,0.6667,0.79,0.194,2,23,25,Midnight
13874,2012-08-06,Fall,2012,8,6,0,1,1,Mist,0.7,0.6667,0.79,0.2239,4,137,141,Morning Rush
13875,2012-08-06,Fall,2012,8,7,0,1,1,Light Rain,0.72,0.6818,0.7,0.194,14,393,407,Morning Rush
13876,2012-08-06,Fall,2012,8,8,0,1,1,Mist,0.7,0.6667,0.79,0.0,27,578,605,Morning Rush
13877,2012-08-06,Fall,2012,8,9,0,1,1,Light Rain,0.7,0.6667,0.79,0.1642,28,248,276,Morning Rush
13878,2012-08-06,Fall,2012,8,10,0,1,1,Clear,0.74,0.697,0.7,0.2239,54,159,213,Midday
13879,2012-08-06,Fall,2012,8,11,0,1,1,Clear,0.76,0.7273,0.66,0.1343,108,152,260,Midday
13880,2012-08-06,Fall,2012,8,12,0,1,1,Mist,0.78,0.7273,0.55,0.0896,72,213,285,Midday
13881,2012-08-06,Fall,2012,8,13,0,1,1,Clear,0.8,0.7424,0.49,0.2239,85,204,289,Midday
13882,2012-08-06,Fall,2012,8,14,0,1,1,Clear,0.82,0.7576,0.46,0.0,99,188,287,Midday
13883,2012-08-06,Fall,2012,8,15,0,1,1,Clear,0.82,0.7576,0.46,0.1343,91,183,274,Midday
13884,2012-08-06,Fall,2012,8,16,0,1,1,Clear,0.84,0.7576,0.41,0.1045,88,363,451,Evening Rush
13885,2012-08-06,Fall,2012,8,17,0,1,1,Clear,0.82,0.7424,0.41,0.0,112,746,858,Evening Rush
13886,2012-08-06,Fall,2012,8,18,0,1,1,Clear,0.82,0.7424,0.41,0.1343,100,743,843,Evening Rush
13887,2012-08-06,Fall,2012,8,19,0,1,1,Clear,0.78,0.7424,0.59,0.194,109,531,640,Evening Rush
13888,2012-08-06,Fall,2012,8,20,0,1,1,Clear,0.76,0.7273,0.66,0.1642,89,368,457,Midnight
13889,2012-08-06,Fall,2012,8,21,0,1,1,Clear,0.74,0.697,0.7,0.194,72,245,317,Midnight
13890,2012-08-06,Fall,2012,8,22,0,1,1,Clear,0.74,0.697,0.7,0.0896,50,157,207,Midnight
13891,2012-08-06,Fall,2012,8,23,0,1,1,Clear,0.72,0.697,0.74,0.194,16,97,113,Midnight
13892,2012-08-07,Fall,2012,8,0,0,2,1,Clear,0.7,0.6667,0.84,0.194,15,32,47,Midnight
13893,2012-08-07,Fall,2012,8,1,0,2,1,Clear,0.7,0.6667,0.84,0.1343,2,16,18,Midnight
13894,2012-08-07,Fall,2012,8,2,0,2,1,Clear,0.7,0.6667,0.84,0.1343,6,7,13,Midnight
13895,2012-08-07,Fall,2012,8,3,0,2,1,Clear,0.7,0.6667,0.84,0.0,0,6,6,Midnight
13896,2012-08-07,Fall,2012,8,4,0,2,1,Clear,0.68,0.6364,0.83,0.1343,2,7,9,Midnight
13897,2012-08-07,Fall,2012,8,5,0,2,1,Clear,0.7,0.6667,0.79,0.1045,3,33,36,Midnight
13898,2012-08-07,Fall,2012,8,6,0,2,1,Mist,0.7,0.6667,0.79,0.194,3,176,179,Morning Rush
13899,2012-08-07,Fall,2012,8,7,0,2,1,Mist,0.7,0.6667,0.74,0.1343,21,481,502,Morning Rush
13900,2012-08-07,Fall,2012,8,8,0,2,1,Mist,0.7,0.6515,0.7,0.1642,41,664,705,Morning Rush
13901,2012-08-07,Fall,2012,8,9,0,2,1,Mist,0.7,0.6667,0.74,0.1343,44,283,327,Morning Rush
13902,2012-08-07,Fall,2012,8,10,0,2,1,Mist,0.74,0.697,0.7,0.1343,89,161,250,Midday
13903,2012-08-07,Fall,2012,8,11,0,2,1,Mist,0.76,0.7273,0.66,0.0896,84,130,214,Midday
13904,2012-08-07,Fall,2012,8,12,0,2,1,Mist,0.8,0.7576,0.55,0.1343,86,197,283,Midday
13905,2012-08-07,Fall,2012,8,13,0,2,1,Mist,0.8,0.7424,0.52,0.194,68,185,253,Midday
13906,2012-08-07,Fall,2012,8,14,0,2,1,Mist,0.82,0.7576,0.46,0.0,76,185,261,Midday
13907,2012-08-07,Fall,2012,8,15,0,2,1,Clear,0.8,0.7424,0.52,0.0,100,206,306,Midday
13908,2012-08-07,Fall,2012,8,16,0,2,1,Light Rain,0.76,0.7273,0.66,0.2836,101,344,445,Evening Rush
13909,2012-08-07,Fall,2012,8,17,0,2,1,Mist,0.78,0.7424,0.62,0.1343,125,743,868,Evening Rush
13910,2012-08-07,Fall,2012,8,18,0,2,1,Mist,0.76,0.7121,0.62,0.1642,103,711,814,Evening Rush
13911,2012-08-07,Fall,2012,8,19,0,2,1,Mist,0.76,0.7273,0.66,0.1045,104,506,610,Evening Rush
13912,2012-08-07,Fall,2012,8,20,0,2,1,Mist,0.74,0.697,0.7,0.1343,74,374,448,Midnight
13913,2012-08-07,Fall,2012,8,21,0,2,1,Mist,0.72,0.697,0.74,0.0,70,247,317,Midnight
13914,2012-08-07,Fall,2012,8,22,0,2,1,Clear,0.72,0.697,0.74,0.1045,43,181,224,Midnight
13915,2012-08-07,Fall,2012,8,23,0,2,1,Clear,0.72,0.697,0.79,0.0,18,120,138,Midnight
13916,2012-08-08,Fall,2012,8,0,0,3,1,Clear,0.7,0.6667,0.84,0.0,12,46,58,Midnight
13917,2012-08-08,Fall,2012,8,1,0,3,1,Clear,0.72,0.697,0.79,0.0,3,20,23,Midnight
13918,2012-08-08,Fall,2012,8,2,0,3,1,Clear,0.7,0.6667,0.84,0.0,1,5,6,Midnight
13919,2012-08-08,Fall,2012,8,3,0,3,1,Clear,0.7,0.6667,0.84,0.0,1,6,7,Midnight
13920,2012-08-08,Fall,2012,8,4,0,3,1,Clear,0.7,0.6667,0.84,0.0,1,6,7,Midnight
13921,2012-08-08,Fall,2012,8,5,0,3,1,Mist,0.68,0.6364,0.89,0.1642,3,40,43,Midnight
13922,2012-08-08,Fall,2012,8,6,0,3,1,Mist,0.7,0.6667,0.84,0.1642,4,169,173,Morning Rush
13923,2012-08-08,Fall,2012,8,7,0,3,1,Mist,0.7,0.6667,0.84,0.1642,24,458,482,Morning Rush
13924,2012-08-08,Fall,2012,8,8,0,3,1,Mist,0.74,0.7273,0.72,0.0896,48,689,737,Morning Rush
13925,2012-08-08,Fall,2012,8,9,0,3,1,Mist,0.76,0.7273,0.66,0.0,33,308,341,Morning Rush
13926,2012-08-08,Fall,2012,8,10,0,3,1,Mist,0.8,0.7424,0.52,0.1343,63,151,214,Midday
13927,2012-08-08,Fall,2012,8,11,0,3,1,Mist,0.8,0.7424,0.52,0.0,80,159,239,Midday
13928,2012-08-08,Fall,2012,8,12,0,3,1,Mist,0.8,0.7424,0.52,0.0,63,217,280,Midday
13929,2012-08-08,Fall,2012,8,13,0,3,1,Mist,0.8,0.7424,0.52,0.0,101,212,313,Midday
13930,2012-08-08,Fall,2012,8,14,0,3,1,Mist,0.8,0.7424,0.52,0.2537,63,173,236,Midday
13931,2012-08-08,Fall,2012,8,15,0,3,1,Mist,0.84,0.7576,0.44,0.194,110,168,278,Midday
13932,2012-08-08,Fall,2012,8,16,0,3,1,Mist,0.8,0.7424,0.49,0.2836,113,328,441,Evening Rush
13933,2012-08-08,Fall,2012,8,17,0,3,1,Mist,0.8,0.7576,0.55,0.2836,107,751,858,Evening Rush
13934,2012-08-08,Fall,2012,8,18,0,3,1,Mist,0.78,0.7273,0.55,0.1642,117,745,862,Evening Rush
13935,2012-08-08,Fall,2012,8,19,0,3,1,Clear,0.76,0.7273,0.66,0.2239,119,567,686,Evening Rush
13936,2012-08-08,Fall,2012,8,20,0,3,1,Clear,0.74,0.697,0.66,0.194,76,424,500,Midnight
13937,2012-08-08,Fall,2012,8,21,0,3,1,Clear,0.74,0.697,0.66,0.1045,70,311,381,Midnight
13938,2012-08-08,Fall,2012,8,22,0,3,1,Clear,0.72,0.697,0.74,0.1045,35,198,233,Midnight
13939,2012-08-08,Fall,2012,8,23,0,3,1,Clear,0.72,0.6818,0.7,0.1343,16,120,136,Midnight
13940,2012-08-09,Fall,2012,8,0,0,4,1,Clear,0.72,0.697,0.74,0.194,16,51,67,Midnight
13941,2012-08-09,Fall,2012,8,1,0,4,1,Clear,0.7,0.6667,0.79,0.1343,5,23,28,Midnight
13942,2012-08-09,Fall,2012,8,2,0,4,1,Clear,0.7,0.6667,0.84,0.0896,2,12,14,Midnight
13943,2012-08-09,Fall,2012,8,3,0,4,1,Clear,0.68,0.6364,0.83,0.0896,1,5,6,Midnight
13944,2012-08-09,Fall,2012,8,4,0,4,1,Mist,0.68,0.6364,0.89,0.1343,0,10,10,Midnight
13945,2012-08-09,Fall,2012,8,5,0,4,1,Mist,0.66,0.5909,0.94,0.0,4,37,41,Midnight
13946,2012-08-09,Fall,2012,8,6,0,4,1,Clear,0.66,0.6061,0.83,0.1642,5,162,167,Morning Rush
13947,2012-08-09,Fall,2012,8,7,0,4,1,Mist,0.7,0.6667,0.84,0.1642,24,451,475,Morning Rush
13948,2012-08-09,Fall,2012,8,8,0,4,1,Clear,0.72,0.697,0.74,0.1045,28,670,698,Morning Rush
13949,2012-08-09,Fall,2012,8,9,0,4,1,Clear,0.76,0.7273,0.66,0.1642,54,299,353,Morning Rush
13950,2012-08-09,Fall,2012,8,10,0,4,1,Clear,0.8,0.7576,0.55,0.2239,72,133,205,Midday
13951,2012-08-09,Fall,2012,8,11,0,4,1,Clear,0.84,0.7576,0.44,0.0,94,166,260,Midday
13952,2012-08-09,Fall,2012,8,12,0,4,1,Clear,0.84,0.7576,0.44,0.1045,85,192,277,Midday
13953,2012-08-09,Fall,2012,8,13,0,4,1,Clear,0.86,0.7879,0.41,0.1045,80,201,281,Midday
13954,2012-08-09,Fall,2012,8,14,0,4,1,Clear,0.88,0.7727,0.32,0.2239,86,161,247,Midday
13955,2012-08-09,Fall,2012,8,15,0,4,1,Clear,0.88,0.7727,0.32,0.2239,63,204,267,Midday
13956,2012-08-09,Fall,2012,8,16,0,4,1,Clear,0.86,0.7727,0.39,0.2537,97,320,417,Evening Rush
13957,2012-08-09,Fall,2012,8,17,0,4,1,Clear,0.86,0.7576,0.36,0.2537,111,699,810,Evening Rush
13958,2012-08-09,Fall,2012,8,18,0,4,1,Mist,0.82,0.7576,0.46,0.2537,78,733,811,Evening Rush
13959,2012-08-09,Fall,2012,8,19,0,4,1,Clear,0.8,0.7576,0.55,0.194,90,533,623,Evening Rush
13960,2012-08-09,Fall,2012,8,20,0,4,1,Clear,0.7,0.6515,0.54,0.2836,91,387,478,Midnight
13961,2012-08-09,Fall,2012,8,21,0,4,1,Mist,0.7,0.6515,0.58,0.1642,50,286,336,Midnight
13962,2012-08-09,Fall,2012,8,22,0,4,1,Mist,0.66,0.6212,0.69,0.2239,41,218,259,Midnight
13963,2012-08-09,Fall,2012,8,23,0,4,1,Clear,0.66,0.6212,0.74,0.0,19,137,156,Midnight
13964,2012-08-10,Fall,2012,8,0,0,5,1,Clear,0.7,0.6515,0.65,0.0896,17,68,85,Midnight
13965,2012-08-10,Fall,2012,8,1,0,5,1,Clear,0.7,0.6515,0.65,0.1045,6,35,41,Midnight
13966,2012-08-10,Fall,2012,8,2,0,5,1,Clear,0.7,0.6667,0.74,0.1642,6,14,20,Midnight
13967,2012-08-10,Fall,2012,8,3,0,5,1,Mist,0.72,0.697,0.79,0.194,3,6,9,Midnight
13968,2012-08-10,Fall,2012,8,4,0,5,1,Light Rain,0.7,0.6667,0.84,0.2836,0,7,7,Midnight
13969,2012-08-10,Fall,2012,8,5,0,5,1,Light Rain,0.7,0.6667,0.84,0.2836,4,29,33,Midnight
13970,2012-08-10,Fall,2012,8,6,0,5,1,Light Rain,0.64,0.5758,0.89,0.2985,3,41,44,Morning Rush
13971,2012-08-10,Fall,2012,8,7,0,5,1,Light Rain,0.64,0.5758,0.89,0.1045,5,128,133,Morning Rush
13972,2012-08-10,Fall,2012,8,8,0,5,1,Light Rain,0.62,0.5455,0.91,0.1642,7,112,119,Morning Rush
13973,2012-08-10,Fall,2012,8,9,0,5,1,Mist,0.64,0.5758,0.89,0.0,21,199,220,Morning Rush
13974,2012-08-10,Fall,2012,8,10,0,5,1,Clear,0.66,0.5909,0.89,0.1045,27,166,193,Midday
13975,2012-08-10,Fall,2012,8,11,0,5,1,Light Rain,0.68,0.6364,0.79,0.1343,73,178,251,Midday
13976,2012-08-10,Fall,2012,8,12,0,5,1,Mist,0.74,0.697,0.66,0.3582,75,240,315,Midday
13977,2012-08-10,Fall,2012,8,13,0,5,1,Mist,0.76,0.7121,0.58,0.3582,66,224,290,Midday
13978,2012-08-10,Fall,2012,8,14,0,5,1,Clear,0.76,0.7121,0.58,0.3582,71,236,307,Midday
13979,2012-08-10,Fall,2012,8,15,0,5,1,Clear,0.8,0.7424,0.52,0.4478,100,224,324,Midday
13980,2012-08-10,Fall,2012,8,16,0,5,1,Clear,0.78,0.7273,0.55,0.2985,96,371,467,Evening Rush
13981,2012-08-10,Fall,2012,8,17,0,5,1,Clear,0.8,0.7424,0.52,0.2836,111,619,730,Evening Rush
13982,2012-08-10,Fall,2012,8,18,0,5,1,Clear,0.76,0.7121,0.62,0.2985,88,552,640,Evening Rush
13983,2012-08-10,Fall,2012,8,19,0,5,1,Clear,0.76,0.7121,0.62,0.2836,98,394,492,Evening Rush
13984,2012-08-10,Fall,2012,8,20,0,5,1,Clear,0.74,0.697,0.66,0.2985,55,315,370,Midnight
13985,2012-08-10,Fall,2012,8,21,0,5,1,Clear,0.74,0.697,0.66,0.2537,50,236,286,Midnight
13986,2012-08-10,Fall,2012,8,22,0,5,1,Clear,0.72,0.697,0.74,0.2836,50,168,218,Midnight
13987,2012-08-10,Fall,2012,8,23,0,5,1,Clear,0.72,0.6818,0.7,0.2836,33,159,192,Midnight
13988,2012-08-11,Fall,2012,8,0,0,6,0,Clear,0.7,0.6515,0.7,0.2836,38,142,180,Midnight
13989,2012-08-11,Fall,2012,8,1,0,6,0,Clear,0.66,0.6212,0.74,0.2239,32,84,116,Midnight
13990,2012-08-11,Fall,2012,8,2,0,6,0,Light Rain,0.64,0.5909,0.78,0.194,19,66,85,Midnight
13991,2012-08-11,Fall,2012,8,3,0,6,0,Light Rain,0.62,0.5758,0.83,0.1642,2,19,21,Midnight
13992,2012-08-11,Fall,2012,8,4,0,6,0,Clear,0.62,0.5758,0.83,0.1045,3,7,10,Midnight
13993,2012-08-11,Fall,2012,8,5,0,6,0,Clear,0.62,0.5606,0.88,0.1045,2,9,11,Midnight
13994,2012-08-11,Fall,2012,8,6,0,6,0,Mist,0.62,0.5606,0.88,0.1045,5,18,23,Morning Rush
13995,2012-08-11,Fall,2012,8,7,0,6,0,Clear,0.64,0.5758,0.83,0.0896,8,54,62,Morning Rush
13996,2012-08-11,Fall,2012,8,8,0,6,0,Clear,0.66,0.6061,0.83,0.1045,30,132,162,Morning Rush
13997,2012-08-11,Fall,2012,8,9,0,6,0,Clear,0.68,0.6364,0.79,0.194,54,217,271,Morning Rush
13998,2012-08-11,Fall,2012,8,10,0,6,0,Clear,0.72,0.6818,0.62,0.0896,125,282,407,Midday
13999,2012-08-11,Fall,2012,8,11,0,6,0,Clear,0.74,0.697,0.66,0.1642,203,296,499,Midday
14000,2012-08-11,Fall,2012,8,12,0,6,0,Clear,0.76,0.7121,0.58,0.2239,214,332,546,Midday
14001,2012-08-11,Fall,2012,8,13,0,6,0,Clear,0.8,0.7424,0.49,0.3582,228,341,569,Midday
14002,2012-08-11,Fall,2012,8,14,0,6,0,Clear,0.8,0.7424,0.49,0.2985,248,290,538,Midday
14003,2012-08-11,Fall,2012,8,15,0,6,0,Clear,0.8,0.7273,0.46,0.2836,246,316,562,Midday
14004,2012-08-11,Fall,2012,8,16,0,6,0,Clear,0.8,0.7273,0.46,0.2985,227,304,531,Evening Rush
14005,2012-08-11,Fall,2012,8,17,0,6,0,Light Rain,0.74,0.697,0.66,0.3582,220,292,512,Evening Rush
14006,2012-08-11,Fall,2012,8,18,0,6,0,Mist,0.7,0.6667,0.74,0.2985,107,193,300,Evening Rush
14007,2012-08-11,Fall,2012,8,19,0,6,0,Mist,0.66,0.5909,0.89,0.1045,97,178,275,Evening Rush
14008,2012-08-11,Fall,2012,8,20,0,6,0,Light Rain,0.66,0.5909,0.89,0.4179,31,129,160,Midnight
14009,2012-08-11,Fall,2012,8,21,0,6,0,Mist,0.66,0.5909,0.89,0.1642,26,102,128,Midnight
14010,2012-08-11,Fall,2012,8,22,0,6,0,Mist,0.66,0.5909,0.89,0.1642,40,128,168,Midnight
14011,2012-08-11,Fall,2012,8,23,0,6,0,Light Rain,0.66,0.6061,0.78,0.1642,42,121,163,Midnight
14012,2012-08-12,Fall,2012,8,0,0,0,0,Mist,0.64,0.6061,0.73,0.1343,24,96,120,Midnight
14013,2012-08-12,Fall,2012,8,1,0,0,0,Clear,0.62,0.5909,0.78,0.1343,21,92,113,Midnight
14014,2012-08-12,Fall,2012,8,2,0,0,0,Clear,0.64,0.6061,0.69,0.1343,19,67,86,Midnight
14015,2012-08-12,Fall,2012,8,3,0,0,0,Clear,0.62,0.5909,0.73,0.0896,11,37,48,Midnight
14016,2012-08-12,Fall,2012,8,4,0,0,0,Clear,0.64,0.6061,0.69,0.0896,2,8,10,Midnight
14017,2012-08-12,Fall,2012,8,5,0,0,0,Clear,0.64,0.6212,0.61,0.194,1,9,10,Midnight
14018,2012-08-12,Fall,2012,8,6,0,0,0,Clear,0.64,0.6061,0.65,0.1642,2,14,16,Morning Rush
14019,2012-08-12,Fall,2012,8,7,0,0,0,Clear,0.64,0.6061,0.65,0.1343,9,30,39,Morning Rush
14020,2012-08-12,Fall,2012,8,8,0,0,0,Clear,0.66,0.6212,0.54,0.2239,35,84,119,Morning Rush
14021,2012-08-12,Fall,2012,8,9,0,0,0,Clear,0.7,0.6515,0.48,0.2239,64,153,217,Morning Rush
14022,2012-08-12,Fall,2012,8,10,0,0,0,Clear,0.7,0.6515,0.51,0.1642,88,240,328,Midday
14023,2012-08-12,Fall,2012,8,11,0,0,0,Clear,0.74,0.6667,0.42,0.1642,167,282,449,Midday
14024,2012-08-12,Fall,2012,8,12,0,0,0,Clear,0.74,0.6667,0.42,0.194,163,342,505,Midday
14025,2012-08-12,Fall,2012,8,13,0,0,0,Clear,0.78,0.697,0.4,0.0,178,365,543,Midday
14026,2012-08-12,Fall,2012,8,14,0,0,0,Clear,0.76,0.6818,0.4,0.194,213,366,579,Midday
14027,2012-08-12,Fall,2012,8,15,0,0,0,Clear,0.76,0.6818,0.4,0.1343,235,342,577,Midday
14028,2012-08-12,Fall,2012,8,16,0,0,0,Clear,0.76,0.6818,0.4,0.1045,213,300,513,Evening Rush
14029,2012-08-12,Fall,2012,8,17,0,0,0,Clear,0.8,0.697,0.33,0.0,186,319,505,Evening Rush
14030,2012-08-12,Fall,2012,8,18,0,0,0,Clear,0.78,0.6818,0.35,0.1045,164,327,491,Evening Rush
14031,2012-08-12,Fall,2012,8,19,0,0,0,Clear,0.74,0.6515,0.4,0.1343,148,317,465,Evening Rush
14032,2012-08-12,Fall,2012,8,20,0,0,0,Clear,0.72,0.6515,0.45,0.0,96,204,300,Midnight
14033,2012-08-12,Fall,2012,8,21,0,0,0,Clear,0.72,0.6667,0.51,0.0896,78,142,220,Midnight
14034,2012-08-12,Fall,2012,8,22,0,0,0,Clear,0.7,0.6515,0.58,0.1343,40,141,181,Midnight
14035,2012-08-12,Fall,2012,8,23,0,0,0,Clear,0.68,0.6364,0.61,0.0,25,85,110,Midnight
14036,2012-08-13,Fall,2012,8,0,0,1,1,Clear,0.66,0.6212,0.65,0.1045,14,33,47,Midnight
14037,2012-08-13,Fall,2012,8,1,0,1,1,Clear,0.66,0.6212,0.65,0.0896,3,11,14,Midnight
14038,2012-08-13,Fall,2012,8,2,0,1,1,Clear,0.64,0.6061,0.69,0.1045,1,8,9,Midnight
14039,2012-08-13,Fall,2012,8,3,0,1,1,Clear,0.64,0.6061,0.69,0.0,1,5,6,Midnight
14040,2012-08-13,Fall,2012,8,4,0,1,1,Clear,0.64,0.6061,0.69,0.1045,0,11,11,Midnight
14041,2012-08-13,Fall,2012,8,5,0,1,1,Clear,0.64,0.6061,0.69,0.1045,3,33,36,Midnight
14042,2012-08-13,Fall,2012,8,6,0,1,1,Clear,0.62,0.5909,0.73,0.0896,4,155,159,Morning Rush
14043,2012-08-13,Fall,2012,8,7,0,1,1,Clear,0.66,0.6212,0.65,0.1343,11,425,436,Morning Rush
14044,2012-08-13,Fall,2012,8,8,0,1,1,Mist,0.72,0.6667,0.51,0.0896,25,648,673,Morning Rush
14045,2012-08-13,Fall,2012,8,9,0,1,1,Mist,0.74,0.6667,0.45,0.0,40,265,305,Morning Rush
14046,2012-08-13,Fall,2012,8,10,0,1,1,Mist,0.76,0.6818,0.4,0.0,88,111,199,Midday
14047,2012-08-13,Fall,2012,8,11,0,1,1,Clear,0.76,0.6818,0.4,0.0896,94,151,245,Midday
14048,2012-08-13,Fall,2012,8,12,0,1,1,Clear,0.78,0.697,0.4,0.194,96,180,276,Midday
14049,2012-08-13,Fall,2012,8,13,0,1,1,Clear,0.78,0.697,0.4,0.1642,79,175,254,Midday
14050,2012-08-13,Fall,2012,8,14,0,1,1,Clear,0.8,0.697,0.33,0.1045,85,163,248,Midday
14051,2012-08-13,Fall,2012,8,15,0,1,1,Clear,0.82,0.7273,0.34,0.2239,80,194,274,Midday
14052,2012-08-13,Fall,2012,8,16,0,1,1,Clear,0.8,0.7121,0.36,0.0896,116,348,464,Evening Rush
14053,2012-08-13,Fall,2012,8,17,0,1,1,Clear,0.8,0.7121,0.36,0.1642,102,716,818,Evening Rush
14054,2012-08-13,Fall,2012,8,18,0,1,1,Clear,0.76,0.697,0.52,0.2836,103,709,812,Evening Rush
14055,2012-08-13,Fall,2012,8,19,0,1,1,Clear,0.74,0.6818,0.58,0.1642,88,467,555,Evening Rush
14056,2012-08-13,Fall,2012,8,20,0,1,1,Clear,0.74,0.6818,0.62,0.2239,58,374,432,Midnight
14057,2012-08-13,Fall,2012,8,21,0,1,1,Clear,0.72,0.6818,0.66,0.194,44,246,290,Midnight
14058,2012-08-13,Fall,2012,8,22,0,1,1,Clear,0.72,0.6818,0.62,0.3284,44,148,192,Midnight
14059,2012-08-13,Fall,2012,8,23,0,1,1,Clear,0.7,0.6515,0.7,0.2239,28,100,128,Midnight
14060,2012-08-14,Fall,2012,8,0,0,2,1,Clear,0.7,0.6667,0.74,0.2239,12,48,60,Midnight
14061,2012-08-14,Fall,2012,8,1,0,2,1,Clear,0.68,0.6364,0.79,0.2537,8,19,27,Midnight
14062,2012-08-14,Fall,2012,8,2,0,2,1,Mist,0.68,0.6364,0.83,0.194,2,9,11,Midnight
14063,2012-08-14,Fall,2012,8,3,0,2,1,Mist,0.68,0.6364,0.83,0.194,0,3,3,Midnight
14064,2012-08-14,Fall,2012,8,4,0,2,1,Mist,0.68,0.6364,0.83,0.194,0,5,5,Midnight
14065,2012-08-14,Fall,2012,8,5,0,2,1,Mist,0.68,0.6364,0.89,0.194,1,35,36,Midnight
14066,2012-08-14,Fall,2012,8,6,0,2,1,Light Rain,0.64,0.5758,0.83,0.194,1,63,64,Morning Rush
14067,2012-08-14,Fall,2012,8,7,0,2,1,Mist,0.66,0.6061,0.83,0.0896,1,178,179,Morning Rush
14068,2012-08-14,Fall,2012,8,8,0,2,1,Mist,0.66,0.5909,0.89,0.0896,27,591,618,Morning Rush
14069,2012-08-14,Fall,2012,8,9,0,2,1,Mist,0.7,0.6667,0.74,0.0,48,354,402,Morning Rush
14070,2012-08-14,Fall,2012,8,10,0,2,1,Clear,0.7,0.6667,0.79,0.1045,53,155,208,Midday
14071,2012-08-14,Fall,2012,8,11,0,2,1,Clear,0.74,0.6818,0.62,0.0,69,127,196,Midday
14072,2012-08-14,Fall,2012,8,12,0,2,1,Clear,0.78,0.7121,0.49,0.1343,93,207,300,Midday
14073,2012-08-14,Fall,2012,8,13,0,2,1,Clear,0.8,0.7273,0.46,0.0896,83,203,286,Midday
14074,2012-08-14,Fall,2012,8,14,0,2,1,Clear,0.82,0.7424,0.41,0.2239,80,175,255,Midday
14075,2012-08-14,Fall,2012,8,15,0,2,1,Clear,0.82,0.7576,0.46,0.2239,84,199,283,Midday
14076,2012-08-14,Fall,2012,8,16,0,2,1,Clear,0.82,0.7424,0.43,0.2239,95,363,458,Evening Rush
14077,2012-08-14,Fall,2012,8,17,0,2,1,Light Rain,0.76,0.7273,0.66,0.2537,78,734,812,Evening Rush
14078,2012-08-14,Fall,2012,8,18,0,2,1,Clear,0.76,0.7121,0.62,0.2836,97,757,854,Evening Rush
14079,2012-08-14,Fall,2012,8,19,0,2,1,Clear,0.76,0.7273,0.66,0.194,94,533,627,Evening Rush
14080,2012-08-14,Fall,2012,8,20,0,2,1,Clear,0.74,0.7121,0.74,0.2239,65,371,436,Midnight
14081,2012-08-14,Fall,2012,8,21,0,2,1,Clear,0.74,0.6818,0.62,0.2239,56,252,308,Midnight
14082,2012-08-14,Fall,2012,8,22,0,2,1,Clear,0.72,0.6818,0.66,0.0896,28,161,189,Midnight
14083,2012-08-14,Fall,2012,8,23,0,2,1,Clear,0.72,0.6818,0.66,0.1642,53,114,167,Midnight
14084,2012-08-15,Fall,2012,8,0,0,3,1,Clear,0.7,0.6515,0.61,0.194,8,52,60,Midnight
14085,2012-08-15,Fall,2012,8,1,0,3,1,Clear,0.7,0.6515,0.61,0.0,6,31,37,Midnight
14086,2012-08-15,Fall,2012,8,2,0,3,1,Clear,0.68,0.6364,0.65,0.0,1,7,8,Midnight
14087,2012-08-15,Fall,2012,8,3,0,3,1,Clear,0.66,0.6212,0.74,0.1045,1,10,11,Midnight
14088,2012-08-15,Fall,2012,8,4,0,3,1,Clear,0.64,0.5758,0.83,0.1045,0,4,4,Midnight
14089,2012-08-15,Fall,2012,8,5,0,3,1,Clear,0.64,0.5909,0.78,0.1045,4,35,39,Midnight
14090,2012-08-15,Fall,2012,8,6,0,3,1,Clear,0.64,0.5909,0.78,0.1045,12,160,172,Morning Rush
14091,2012-08-15,Fall,2012,8,7,0,3,1,Mist,0.66,0.6212,0.69,0.194,25,467,492,Morning Rush
14092,2012-08-15,Fall,2012,8,8,0,3,1,Mist,0.7,0.6515,0.65,0.2836,40,642,682,Morning Rush
14093,2012-08-15,Fall,2012,8,9,0,3,1,Mist,0.72,0.6818,0.62,0.194,57,310,367,Morning Rush
14094,2012-08-15,Fall,2012,8,10,0,3,1,Mist,0.72,0.6818,0.62,0.194,70,163,233,Midday
14095,2012-08-15,Fall,2012,8,11,0,3,1,Mist,0.74,0.6818,0.58,0.194,80,155,235,Midday
14096,2012-08-15,Fall,2012,8,12,0,3,1,Clear,0.74,0.6818,0.55,0.2239,77,230,307,Midday
14097,2012-08-15,Fall,2012,8,13,0,3,1,Mist,0.78,0.7121,0.49,0.194,88,206,294,Midday
14098,2012-08-15,Fall,2012,8,14,0,3,1,Mist,0.76,0.697,0.52,0.2985,94,161,255,Midday
14099,2012-08-15,Fall,2012,8,15,0,3,1,Clear,0.76,0.697,0.52,0.2537,70,196,266,Midday
14100,2012-08-15,Fall,2012,8,16,0,3,1,Clear,0.76,0.6818,0.48,0.194,91,340,431,Evening Rush
14101,2012-08-15,Fall,2012,8,17,0,3,1,Clear,0.74,0.6818,0.55,0.2836,102,749,851,Evening Rush
14102,2012-08-15,Fall,2012,8,18,0,3,1,Clear,0.74,0.6667,0.51,0.2239,80,768,848,Evening Rush
